id,x,y,shape,year,Degree,Random walk betweenness centrality,Betweenness centrality,Average neighbor degree,Clustering coef,index,iso3,name,gross import,constantGDP_percapita,corruption_index,GINI,per capita GDP growth,Trade % of GDP,gov_expend_on_health_%GDP,FDI_inflow_%GDP,gov_expend_on_educ_%GDP,tetrietary_school_enrollment,natural_resource_rents_%GDP,ICT_goods_export%exports,R&D_expenditues%GDP,domestic_credit_to_private_sector%GDP,Region Name,Sub-region Name,Least Developed Countries (LDC),Land Locked Developing Countries (LLDC),Small Island Developing States (SIDS),Developed / Developing Countries,WTO,herfindahl index,log_Gdp
85,0.0313,0.4813,0.5000,2010,61,0.004407020037672778,3.9383097644220704e-05,149.01639344262296,0.9770491803278688,KI,KIR,Kiribati,71175.96699999999,1516.81,56.19,,-2.85,49.32,8.42,-4.23,,,0.06,,,,Oceania,Micronesia,1,0,1,0.0,0,1879.7516452431842,7.324364724306029
86,0.8549,0.6995,0.5000,2010,160,0.009402894008404286,0.0021390007050361873,134.825,0.8416666666666667,KR,KOR,"Korea, Republic of",405748426.30300015,22086.95,70.95,32.0,5.97,81.46,3.67,0.87,,102.79,0.03,21.4,3.47,135.93,Asia,Eastern Asia,0,0,0,0.0,0,814.1046757483558,10.002742215355836
87,0.6319,0.6628,0.5000,2010,151,0.008494797161009761,0.0012678016930904386,137.96688741721854,0.8808830022075055,KW,KWT,Kuwait,22317731.94000001,38577.38,65.24,,-7.95,80.28,2.33,1.13,,,49.8,0.16,0.1,74.64,Asia,Western Asia,0,0,0,0.0,0,592.5369267208448,10.560421373319045
83,0.7077,0.7289,0.5000,2010,117,0.007020830657764183,0.0003302033514754689,143.66666666666666,0.9440023577954613,KG,KGZ,Kyrgyzstan,3191888.582999999,880.04,10.48,30.1,-1.65,103.85,3.42,9.86,5.82,42.16,11.28,0.56,0.16,13.64,Asia,Central Asia,0,1,0,0.0,0,1801.620189777018,6.7799673609846804
88,0.7847,0.6103,0.5000,2010,107,0.0064404935211289,0.00015491571169872674,146.39252336448598,0.9634985011461823,LA,LAO,Lao People's Democratic Republic,1834014.0709999998,1140.6,8.57,,6.78,53.4,0.6,3.91,1.71,16.65,17.43,0.08,,20.92,Asia,South-eastern Asia,1,1,0,0.0,0,5332.946615451691,7.039309718722438
95,0.5683,0.816,0.5000,2010,134,0.0075258490894653815,0.0005223082949424975,142.17164179104478,0.9305352934575244,LV,LVA,Latvia,10244826.700999994,11344.69,63.81,35.0,-2.46,89.19,3.7,2.0,5.08,69.05,1.23,5.77,0.61,95.31,Europe,Northern Europe,0,0,0,1.0,1,765.1911881154958,9.33650507202792
89,0.5996,0.6881,0.5000,2010,151,0.008458344631140244,0.001241061558523118,137.90066225165563,0.88,LB,LBN,Lebanon,17016344.23199999,7756.74,20.0,,4.98,61.12,3.0,11.14,1.61,,0.0,7.11,,82.58,Asia,Western Asia,0,0,0,0.0,0,503.06822495442475,8.956317421816454
92,0.5784,0.3355,0.5000,2010,96,0.005989433227307164,8.705429679549994e-05,148.29166666666666,0.9776315789473684,LS,LSO,Lesotho,1174697.755,1199.95,62.86,,6.14,132.72,4.41,0.4,,,3.72,1.23,,12.52,Africa,Sub-Saharan Africa,1,1,0,0.0,1,7071.607223029392,7.090035168241346
90,0.4738,0.5357,0.5000,2010,96,0.006086430532224345,0.00012382585119970958,146.3125,0.9631578947368421,LR,LBR,Liberia,,513.45,32.86,,2.36,46.65,0.79,103.34,,9.53,18.86,,,9.37,Africa,Sub-Saharan Africa,1,0,0,0.0,1,,6.2411526536443045
93,0.5663,0.8065,0.5000,2010,143,0.007994685946537208,0.0008562429261818886,140.23076923076923,0.9078104993597952,LT,LTU,Lithuania,22654864.552,11953.94,69.05,33.6,3.63,119.25,4.85,2.98,5.3,86.57,0.55,2.71,0.78,58.79,Europe,Northern Europe,0,0,0,1.0,1,1456.5207969399492,9.388816210131182
94,0.517,0.7768,0.5000,2010,152,0.008502975740058457,0.0012718187958174405,138.0,0.8811432554897177,LU,LUX,Luxembourg,18428210.265,104965.31,95.71,30.5,2.97,84.27,6.04,73.53,,18.27,0.05,2.87,1.5,90.89,Europe,Western Europe,0,0,0,1.0,1,1882.19852142976,11.561385193599468
96,0.8154,0.6233,0.5000,2010,120,0.006813522411807028,0.00017852999206032795,145.93333333333334,0.9679271708683473,MO,MAC,Macao,5113258.943,52253.16,69.52,,22.51,23.11,,12.9,2.63,55.05,0.0,4.6,0.05,57.11,Asia,Eastern Asia,0,0,0,0.0,0,1451.953633194298,10.863855646467208
99,0.6302,0.3957,0.5000,2010,134,0.0074142298052441,0.00044808311042365123,142.9179104477612,0.9374929861968354,MG,MDG,Madagascar,2501912.5409999997,471.96,40.95,42.4,-2.15,37.39,2.14,9.14,,3.67,6.85,0.24,0.11,10.87,Africa,Sub-Saharan Africa,1,0,0,0.0,1,635.3071320227285,6.156894236231718
109,0.5953,0.4264,0.5000,2010,137,0.007777291702934385,0.0007075379836623737,141.1824817518248,0.9172391584370975,MW,MWI,Malawi,2139303.1240000012,478.67,38.1,45.5,3.85,46.54,1.59,1.39,3.54,0.72,5.94,0.36,,13.83,Africa,Sub-Saharan Africa,1,1,0,0.0,1,1211.047023285745,6.171011424704114
110,0.7833,0.5234,0.5000,2010,158,0.009168710547701006,0.0018997037589588979,135.67088607594937,0.8522131742320407,MY,MYS,Malaysia,154658362.113,9040.57,60.95,,5.62,142.44,1.71,4.27,4.97,37.03,10.22,34.01,1.04,107.12,Asia,South-eastern Asia,0,0,0,0.0,1,788.1191009089852,9.109477504495805
100,0.7034,0.5178,0.5000,2010,90,0.005626304156502835,2.2896447144200842e-05,150.05555555555554,0.9917602996254682,MV,MDV,Maldives,1090838.5940000005,7076.66,34.76,,3.65,49.8,4.5,8.36,4.12,,0.01,,,47.68,Asia,Southern Asia,0,0,1,0.0,1,1000.3313158791019,8.86455732396563
103,0.4889,0.5976,0.5000,2010,132,0.007685092098571644,0.0006601460166574143,141.63636363636363,0.9214665741383299,ML,MLI,Mali,4681186.364,709.58,28.57,,2.14,50.79,0.66,3.48,3.34,6.13,12.23,0.1,0.58,18.01,Africa,Sub-Saharan Africa,1,1,0,0.0,1,792.2665865478267,6.564673245705271
104,0.5399,0.6997,0.5000,2010,138,0.007623601111372498,0.0005786425516482335,141.91304347826087,0.92711308579287,MT,MLT,Malta,5525648.469,21107.36,74.76,29.0,3.04,98.84,5.3,105.67,6.45,37.39,0.0,30.87,0.61,119.58,Europe,Southern Europe,0,0,0,1.0,1,944.1221478785218,9.957377073808168
107,0.4696,0.6167,0.5000,2010,131,0.007456772701500604,0.0004983667642191304,142.58778625954199,0.9337639459776864,MR,MRT,Mauritania,1621356.3599999996,1241.43,26.19,,1.75,92.42,0.95,3.01,3.6,4.36,48.9,,,23.71,Africa,Sub-Saharan Africa,1,0,0,0.0,1,769.3902427143406,7.124019219951449
108,0.6599,0.387,0.5000,2010,148,0.008171371151953441,0.0009868918978675387,139.35135135135135,0.8978672550101121,MU,MUS,Mauritius,4317486.324999998,8000.38,72.38,,4.13,66.45,2.02,4.3,3.55,33.69,0.01,1.12,,85.36,Africa,Sub-Saharan Africa,0,0,1,0.0,1,942.83854191514,8.987244319533884
101,0.2151,0.6313,0.5000,2010,160,0.00940289400840423,0.0021390007050361873,134.825,0.8416666666666667,MX,MEX,Mexico,289715509.218,9271.4,42.86,47.2,3.62,57.53,2.91,1.97,5.16,27.56,5.19,20.17,0.53,23.33,Americas,Latin America and the Caribbean,0,0,0,0.0,1,2784.4408943909584,9.13468967196802
98,0.5788,0.7634,0.5000,2010,133,0.00760568131911226,0.0005828708966659295,141.68421052631578,0.9256094782410572,MD,MDA,"Moldova, Republic of",3440196.117,2437.53,29.05,32.1,7.21,77.36,4.65,4.16,7.59,38.15,0.17,0.68,0.37,29.5,Europe,Eastern Europe,0,1,0,1.0,0,841.7616290750326,7.798740510488571
105,0.7885,0.7603,0.5000,2010,82,0.005315702176830275,3.3822828463735164e-05,149.97560975609755,0.985546522131888,MN,MNG,Mongolia,,2643.29,25.24,33.1,4.56,85.92,2.44,23.53,4.65,53.73,38.77,,0.24,34.19,Asia,Eastern Asia,0,1,0,0.0,1,,7.879779632383787
97,0.4803,0.6766,0.5000,2010,150,0.00842629546326245,0.0012126113040942185,138.41333333333333,0.8859060402684564,MA,MAR,Morocco,34135801.433000006,2839.93,52.86,,2.49,57.02,2.34,1.33,,14.57,2.21,3.77,0.71,90.13,Africa,Northern Africa,0,0,0,0.0,1,666.2558601253012,7.951534682964164
106,0.5987,0.3963,0.5000,2010,138,0.007751895195003001,0.0006806485426774897,140.95652173913044,0.9162170739447795,MZ,MOZ,Mozambique,2894196.0749999997,471.18,40.48,,3.61,68.54,0.67,11.35,,4.66,12.29,0.11,0.42,22.28,Africa,Sub-Saharan Africa,1,0,0,0.0,1,1971.5892996388034,6.155240186614838
116,0.7337,0.6577,0.5000,2010,134,0.007821413606282844,0.0007584473503298367,140.37313432835822,0.9088766692851532,NP,NPL,Nepal,5094589.837999998,592.4,27.62,32.8,4.31,37.43,0.9,0.55,3.63,14.34,1.47,0.4,0.3,54.59,Asia,Southern Asia,1,1,0,0.0,1,4236.010582912405,6.384182082393644
114,0.5147,0.7896,0.5000,2010,160,0.009402894008404286,0.0021390007050361873,134.825,0.8416666666666667,NL,NLD,Netherlands,376558745.95699996,50950.03,97.62,27.8,0.82,128.84,6.83,13.67,5.49,63.72,0.91,12.46,1.7,113.67,Europe,Western Europe,0,0,0,1.0,1,658.9681636643867,10.83860062746326
117,0.9858,0.2728,0.5000,2010,158,0.009214645919519296,0.001947587565773168,135.5632911392405,0.850842538095622,NZ,NZL,New Zealand,29834345.455015216,33692.01,99.52,,0.42,42.31,7.5,0.2,7.0,,2.21,1.2,,142.33,Oceania,Australia and New Zealand,0,0,0,1.0,1,886.2570788064411,10.425015996241575
113,0.2633,0.5715,0.5000,2010,142,0.00785511159362089,0.0007432599133841997,140.8450704225352,0.9153930676256118,NI,NIC,Nicaragua,4111511.017,1503.87,24.29,,3.0,91.83,2.95,5.59,4.48,,3.85,0.14,,26.79,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1079.651993342689,7.315797064603752
111,0.5224,0.5978,0.5000,2010,134,0.00792113891825634,0.0008302079243538677,140.4179104477612,0.9073055773762765,NE,NER,Niger,2264075.595,347.34,29.52,,4.28,63.41,1.79,13.93,3.73,1.37,9.98,0.33,,12.39,Africa,Sub-Saharan Africa,1,1,0,0.0,1,2211.730603464852,5.850304127318968
112,0.5241,0.5505,0.5000,2010,148,0.008377072502833777,0.0011571874069514609,138.59459459459458,0.8878470307041736,NG,NGA,Nigeria,42836589.34200001,2292.45,15.24,,5.16,35.29,0.45,1.66,,9.57,14.86,0.0,,13.49,Africa,Sub-Saharan Africa,0,0,0,0.0,1,842.2410890893245,7.737376393641955
102,0.5604,0.7312,0.5000,2010,144,0.008450564630227123,0.0012498626643243304,138.16666666666666,0.8818958818958819,MK,MKD,North Macedonia,4869744.409,4542.9,55.71,40.2,3.27,93.81,4.07,3.2,,37.48,4.49,0.32,0.22,44.88,Europe,Southern Europe,0,1,0,1.0,1,612.038161532816,8.42132085363072
115,0.5235,0.836,0.5000,2010,156,0.008842367585927954,0.0015867605148737,136.57692307692307,0.8636062861869314,NO,NOR,Norway,75211115.49500002,87693.79,97.14,25.7,-0.54,48.51,7.53,5.05,6.74,73.49,8.91,1.43,1.65,128.32,Europe,Northern Europe,0,0,0,1.0,1,636.6786902537887,11.38160636627505
118,0.6553,0.6195,0.5000,2010,127,0.007134444940105038,0.0003154741546541949,144.0,0.9487564054493188,OM,OMN,Oman,19214987.837000005,19281.17,66.19,,-0.89,96.47,2.33,2.12,,23.34,38.78,0.1,,42.35,Asia,Western Asia,0,0,0,0.0,1,1256.786448914579,9.866884250970601
119,0.6926,0.6688,0.5000,2010,156,0.008936800198842217,0.001675951599599053,136.51923076923077,0.8627791563275434,PK,PAK,Pakistan,36798270.573999986,987.41,13.81,29.8,-0.6,33.42,0.57,1.14,2.29,,1.99,0.2,,21.41,Asia,Southern Asia,0,0,0,0.0,1,703.3516116619808,6.895085353381337
123,0.8738,0.5417,0.5000,2010,58,0.004189673851944083,3.353956510123023e-05,149.68965517241378,0.9776164549304295,PW,PLW,Palau,82099.38499999998,10219.93,37.62,,2.13,61.58,4.1,1.46,,,0.0,,,,Oceania,Micronesia,0,0,1,0.0,0,2916.8627457044704,9.232095014419171
120,0.2756,0.5474,0.5000,2010,134,0.007548013297361416,0.0005507521865701041,142.44776119402985,0.9321063853664011,PA,PAN,Panama,16290784.114999998,8082.03,47.14,51.6,3.98,94.17,4.78,8.66,,44.25,0.25,9.6,0.14,84.27,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1305.7499495090997,8.997398357584016
124,0.8999,0.4649,0.5000,2010,81,0.005434605575386798,8.611572186258784e-05,148.7283950617284,0.975,PG,PNG,Papua New Guinea,,1949.35,15.71,,7.63,65.02,1.3,0.25,,,29.88,,,21.09,Oceania,Melanesia,0,0,1,0.0,1,,7.575251262656555
127,0.3377,0.3698,0.5000,2010,122,0.0070584933322630754,0.00032894519395707585,144.7704918032787,0.9535293320688254,PY,PRY,Paraguay,9995831.881999994,4355.93,25.71,51.0,9.65,60.77,2.13,2.04,2.77,34.63,1.94,0.08,,25.44,Americas,Latin America and the Caribbean,0,1,0,0.0,1,1975.7460626993009,8.379293414134933
121,0.2916,0.4489,0.5000,2010,148,0.008138317597194699,0.0009509192700826462,139.49324324324326,0.899797756940614,PE,PER,Peru,29580865.138866995,5082.35,51.9,45.5,7.46,44.62,2.43,5.73,2.87,,10.77,0.08,,25.37,Americas,Latin America and the Caribbean,0,0,0,0.0,1,896.394839231015,8.53352903203206
122,0.8383,0.5716,0.5000,2010,150,0.008443859169519409,0.0012175251811318527,138.5,0.8867114093959731,PH,PHL,Philippines,54505505.333,2124.06,23.33,,5.85,55.09,1.38,0.54,,29.56,2.97,26.77,,29.58,Asia,South-eastern Asia,0,0,0,0.0,1,713.8666297555166,7.661084630550416
125,0.5532,0.7884,0.5000,2010,160,0.009402894008404236,0.0021390007050361873,134.825,0.8416666666666667,PL,POL,Poland,166134629.74800014,12599.53,71.9,33.2,3.9,70.47,4.58,3.84,5.07,74.76,1.63,9.63,0.72,48.75,Europe,Eastern Europe,0,0,0,1.0,1,836.3408798057585,9.441414790656546
126,0.4772,0.7189,0.5000,2010,151,0.008556718612718927,0.001322195093930104,138.09271523178808,0.8822958057395144,PT,PRT,Portugal,76005210.323,22498.69,82.86,35.8,1.69,53.45,6.85,3.77,5.4,65.6,0.26,4.01,1.53,155.6,Europe,Southern Europe,0,0,0,1.0,1,1439.3249899211198,10.02121236427531
128,0.6422,0.6409,0.5000,2010,135,0.007463872729225602,0.0004778584108530986,142.74814814814815,0.9367606412382532,QA,QAT,Qatar,22601752.149999987,67403.16,89.05,,6.62,78.49,1.27,3.73,4.54,9.36,33.91,,,44.7,Asia,Western Asia,0,0,0,0.0,1,559.4940710266677,11.118447180074362
129,0.7926,0.8418,0.5000,2010,157,0.008952260924032953,0.001690136110562731,136.25477707006368,0.8595459741956557,RU,RUS,Russian Federation,206028173.912,10675.0,13.33,39.5,4.45,42.58,3.05,2.83,,,15.97,0.22,1.13,42.84,Europe,Eastern Europe,0,0,0,1.0,1,720.3788278505797,9.275659838096825
130,0.6252,0.6327,0.5000,2010,152,0.00856953150131863,0.001331374851467866,137.94078947368422,0.8803590101080516,SA,SAU,Saudi Arabia,100843175.98500004,19262.55,59.05,,2.01,67.78,2.26,5.53,,36.63,38.82,0.11,0.88,39.16,Asia,Western Asia,0,0,0,0.0,0,597.5555496636463,9.86591807534207
131,0.4599,0.5805,0.5000,2010,141,0.008073440478170123,0.0009234207038225356,140.21985815602838,0.9063829787234042,SN,SEN,Senegal,4741210.142365343,1278.98,30.48,,0.76,42.82,1.16,1.68,5.18,7.59,3.2,0.4,0.43,21.17,Africa,Sub-Saharan Africa,1,0,0,0.0,1,724.659863214146,7.153818164240005
140,0.6541,0.474,0.5000,2010,160,0.00940289400840432,0.0021390007050361873,134.825,0.8416666666666667,SC,SYC,Seychelles,1171386.6739999994,10804.68,70.48,,3.04,142.69,3.11,16.47,,,0.15,0.29,,24.45,Africa,Sub-Saharan Africa,0,0,1,0.0,1,2512.4062292364506,9.28773465258387
133,0.4673,0.547,0.5000,2010,106,0.006448634584863859,0.00017112374852980874,146.5754716981132,0.9651392632524708,SL,SLE,Sierra Leone,,401.84,22.38,,3.0,43.09,1.27,9.25,2.59,,10.47,,,7.82,Africa,Sub-Saharan Africa,1,0,0,0.0,1,,5.99605399944179
132,0.7884,0.5075,0.5000,2010,152,0.008691192167817009,0.0014385808117428087,137.71052631578948,0.8771348902056466,SG,SGP,Singapore,282037631.8550922,47236.96,98.57,,12.51,276.33,1.17,23.07,3.08,,0.0,34.33,1.98,94.86,Asia,South-eastern Asia,0,0,1,0.0,1,675.7156919029312,10.762931915996743
136,0.5547,0.7704,0.5000,2010,157,0.009089010613313062,0.001824309577610951,135.77070063694268,0.8535031847133758,SK,SVK,Slovakia,54254768.47562213,16727.29,64.76,27.3,5.62,147.0,5.58,2.35,4.12,57.07,0.34,19.13,0.62,44.76,Europe,Eastern Europe,0,0,0,1.0,0,890.6516558943885,9.724796796400915
137,0.5417,0.7564,0.5000,2010,156,0.008865981190973385,0.0016083254675080478,136.47435897435898,0.8622828784119106,SI,SVN,Slovenia,24429464.396,23509.54,79.52,24.9,0.9,123.12,6.22,0.66,5.56,89.15,0.28,2.18,2.06,85.06,Europe,Southern Europe,0,0,0,1.0,1,827.0477731064562,10.065161575200628
159,0.5637,0.3302,0.5000,2010,158,0.009033319662621364,0.0017733710809793842,135.89240506329114,0.8550350721599613,ZA,ZAF,South Africa,74985393.19675803,7328.62,62.38,63.4,1.55,50.14,3.91,0.98,5.72,,7.69,1.2,0.74,148.98,Africa,Sub-Saharan Africa,0,0,0,0.0,1,542.4894770681184,8.899542509761897
48,0.4896,0.7248,0.5000,2010,160,0.00940289400840419,0.0021390007050361873,134.825,0.8416666666666667,ES,ESP,Spain,300819562.3109999,30502.72,82.38,35.2,-0.3,40.93,6.74,2.58,4.82,75.91,0.07,2.19,1.35,172.03,Europe,Southern Europe,0,0,0,1.0,1,525.9240879387426,10.325571138947042
91,0.7244,0.5437,0.5000,2010,145,0.008092936243173672,0.0009285627249838002,139.94482758620688,0.9042145593869731,LK,LKA,Sri Lanka,12031794.481,2799.65,41.43,,7.28,38.98,1.56,0.84,1.72,16.34,0.19,0.46,0.14,25.52,Asia,Southern Asia,0,0,0,0.0,1,883.5070915307149,7.937249688350144
135,0.3444,0.5218,0.5000,2010,113,0.006645913493606595,0.00017151501192166595,146.1946902654867,0.9669721871049305,SR,SUR,Suriname,1362955.597,8255.8,46.67,,3.97,78.38,2.13,-5.67,,,24.82,0.08,,24.02,Americas,Latin America and the Caribbean,0,0,1,0.0,1,1636.528291986643,9.018671262621718
138,0.5518,0.834,0.5000,2010,158,0.009185192829779608,0.0019176998397980377,135.58860759493672,0.8511650407159558,SE,SWE,Sweden,142169008.61500007,52817.44,99.05,27.7,5.29,62.08,6.94,0.13,6.61,73.67,1.01,9.72,3.21,122.64,Europe,Northern Europe,0,0,0,1.0,1,701.5451503627106,10.87459671818662
29,0.5229,0.7601,0.5000,2010,160,0.009402894008404227,0.0021390007050361873,134.825,0.8416666666666667,CH,CHE,Switzerland,173294688.29400012,74605.77,96.67,32.6,1.94,63.7,3.33,3.03,4.93,52.94,0.02,1.64,,157.91,Europe,Western Europe,0,0,0,1.0,1,1350.1969132190484,11.219973129045322
144,0.698,0.7159,0.5000,2010,84,0.0053810363185813875,2.987316618461047e-05,150.27380952380952,0.9876649454962708,TJ,TJK,Tajikistan,,749.55,4.76,,4.22,68.27,1.18,1.66,4.01,22.9,1.37,,0.09,14.17,Asia,Central Asia,0,1,0,0.0,1,,6.619473026458324
150,0.5969,0.4646,0.5000,2010,145,0.00802640664115665,0.0008682660838272153,140.0,0.9053639846743295,TZ,TZA,"Tanzania, United Republic of",7962211.894000001,743.4,35.24,,3.29,37.25,1.47,5.66,4.54,2.15,7.48,0.35,0.37,11.72,Africa,Sub-Saharan Africa,1,0,0,0.0,0,606.2703714354647,6.611234257863152
143,0.7805,0.5882,0.5000,2010,159,0.009270377949408487,0.002002479815137276,135.28301886792454,0.8473847623596847,TH,THA,Thailand,169970434.06099993,5076.34,46.19,39.4,6.99,110.3,2.5,4.32,3.51,50.37,2.71,18.93,,115.75,Asia,South-eastern Asia,0,0,0,0.0,1,910.6762194625701,8.532345808466586
142,0.5023,0.5479,0.5000,2010,120,0.007172486083080565,0.00041867152182261633,143.24166666666667,0.9389355742296919,TG,TGO,Togo,1169154.362999999,534.04,17.14,,3.28,77.53,1.55,3.65,4.1,9.34,15.83,0.22,0.23,21.75,Africa,Sub-Saharan Africa,1,0,0,0.0,1,629.2408173160069,6.280470742521894
146,0.0133,0.3823,0.5000,2010,76,0.005431215984032771,0.00015427847063743548,145.89473684210526,0.9501754385964912,TO,TON,Tonga,156281.37300000002,3553.22,45.71,,3.49,45.2,2.72,1.26,,,0.05,0.0,,39.64,Oceania,Polynesia,0,0,1,0.0,1,1867.582629450301,8.175609513608737
147,0.3299,0.5594,0.5000,2010,142,0.007896596161107659,0.0007791965131050041,140.42253521126761,0.9099990010987913,TT,TTO,Trinidad and Tobago,6391714.036999998,16683.36,53.81,,2.76,78.81,2.45,2.48,,,14.56,0.05,0.05,30.85,Americas,Latin America and the Caribbean,0,0,1,0.0,1,1214.342037879919,9.722167094475578
148,0.5265,0.6883,0.5000,2010,155,0.009042051009652413,0.0017737931028335742,136.0774193548387,0.8572266443234186,TN,TUN,Tunisia,21371972.578,4141.98,48.57,35.8,2.44,87.72,3.28,3.03,6.25,35.42,5.83,6.53,0.69,69.11,Africa,Northern Africa,0,0,0,0.0,1,935.0282004182459,8.328929213358647
149,0.5979,0.7165,0.5000,2010,157,0.00893202761859563,0.0016728724032576304,136.28662420382165,0.8599542707822962,TR,TUR,Turkey,153738168.589,10672.39,58.57,38.8,6.98,38.79,3.94,1.18,,,0.54,1.84,0.8,44.65,Asia,Western Asia,0,0,0,0.0,1,523.6082475896491,9.275415311715568
145,0.6654,0.7165,0.5000,2010,82,0.005252164303645622,1.7098755725281692e-05,151.0731707317073,0.9924721469436917,TM,TKM,Turkmenistan,,4439.2,1.43,,7.5,54.02,1.2,16.08,,,30.47,,,,Asia,Central Asia,0,1,0,0.0,0,,8.398229459011691
151,0.5897,0.5076,0.5000,2010,138,0.007546804328343148,0.000513908719648764,142.2173913043478,0.9321908388871257,UG,UGA,Uganda,4630441.6910000015,622.5,18.57,,2.32,31.12,1.43,2.69,2.39,4.06,10.71,5.65,0.48,13.34,Africa,Sub-Saharan Africa,1,1,0,0.0,1,655.9009347852514,6.4337436283388625
152,0.5866,0.7688,0.5000,2010,154,0.00856125770993754,0.0013249405911591593,137.64285714285714,0.8769204651557593,UA,UKR,Ukraine,59367542.314,2965.14,16.19,24.8,4.25,82.63,3.69,4.74,,80.18,9.06,1.07,0.83,78.65,Europe,Eastern Europe,0,0,0,1.0,1,1603.2936379092062,7.994679527855055
3,0.6496,0.6301,0.5000,2010,141,0.00782458911187349,0.0007328059184534726,141.29787234042553,0.918338399189463,AE,ARE,United Arab Emirates,,33893.3,78.57,,-5.91,138.22,2.75,3.04,,,22.64,,,74.43,Asia,Western Asia,0,0,0,0.0,1,,10.430972633717166
55,0.4905,0.8077,0.5000,2010,160,0.009402894008404244,0.0021390007050361873,134.825,0.8416666666666667,GB,GBR,United Kingdom,554089803.59,39435.84,92.38,34.4,1.15,40.9,7.15,2.7,5.74,58.92,1.01,5.78,1.66,185.36,Europe,Northern Europe,0,0,0,1.0,0,581.2913260909272,10.582430326480088
154,0.2341,0.7061,0.5000,2010,160,0.00940289400840418,0.0021390007050361873,134.825,0.8416666666666667,US,USA,United States,1858501040.0140002,48467.52,85.71,40.3,1.72,21.66,7.97,1.76,,92.62,0.92,10.56,2.74,182.61,Americas,Northern America,0,0,0,1.0,0,888.4015205093572,10.788649161860928
153,0.3451,0.3193,0.5000,2010,143,0.007697716758991993,0.0006106620528801001,141.63636363636363,0.9252437703141928,UY,URY,Uruguay,8462028.837,11992.02,86.19,44.5,7.5,38.09,5.16,5.44,,51.24,2.03,0.05,0.34,22.29,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1035.4375899925005,9.391996707559562
155,0.6794,0.7299,0.5000,2010,90,0.005706549428382053,6.157632056706289e-05,149.3,0.983270911360799,UZ,UZB,Uzbekistan,,1634.31,4.29,,4.6,43.67,2.69,3.51,,9.38,21.14,,0.2,,Asia,Central Asia,0,1,0,0.0,0,,7.398975975907925
156,0.315,0.5357,0.5000,2010,139,0.00785982071669835,0.0007610168904425878,140.75539568345323,0.9137733291627568,VE,VEN,"Venezuela, Bolivarian Republic of",31601088.992999997,13825.36,7.62,,-2.91,26.64,2.59,0.4,,,12.71,0.02,0.19,18.83,Americas,Latin America and the Caribbean,0,0,0,0.0,0,1313.4733840029455,9.534259865834509
157,0.8008,0.5781,0.5000,2010,155,0.008937167452498191,0.0016708795495522062,136.6451612903226,0.8641809803100126,VN,VNM,Viet Nam,77053915.64999999,1317.89,31.43,39.3,5.36,135.49,2.36,6.9,5.14,22.82,8.16,7.91,,114.72,Asia,South-eastern Asia,0,0,0,0.0,1,1129.3650998098813,7.183787251791934
158,0.6348,0.5864,0.5000,2010,128,0.007321632192411621,0.00043599382320776077,142.953125,0.936638779527559,YE,YEM,Yemen,8609892.248000002,1334.78,9.05,,4.73,56.15,1.16,0.61,,10.76,22.23,0.04,,6.29,Asia,Western Asia,1,0,0,0.0,1,514.3576683250456,7.196521763246835
160,0.5774,0.427,0.5000,2010,128,0.007501603146574557,0.0005622259977510992,142.09375,0.9251968503937008,ZM,ZMB,Zambia,4005306.4609999997,1489.46,37.14,55.6,7.13,61.78,0.84,8.53,,,21.41,0.04,,9.2,Africa,Sub-Saharan Africa,1,1,0,0.0,1,2346.35029783252,7.306168917143533
161,0.581,0.3944,0.5000,2010,142,0.0078342456713177,0.000723279022992169,140.7887323943662,0.9149935071421437,ZW,ZWE,Zimbabwe,5699004.624,948.33,3.33,,18.07,58.12,2.75,1.02,1.54,6.7,7.74,0.04,,13.54,Africa,Sub-Saharan Africa,0,1,0,0.0,1,2525.669042832163,6.854702542947655
