Clustering_coef,Degree,Developed / Developing Countries,FDI_inflow_GDP,GINI,ICT_goods_export,Land Locked Developing Countries (LLDC),Least Developed Countries (LDC),Population,Population_growth,RD_expenditures_GDP,Region Name,Small Island Developing States (SIDS),Sub-region Name,Trade_GDP,Trade_bn_usd,WTO,constantGDP_percapita,corruption_index,domestic_credit_to_private_sector_GDP,gov_expend_on_educ_GDP,gov_expend_on_health_GDP,gross_import,id,index,iso3,life_expectancy,log_Gdp,name,natural_resource_rents_GDP,per_capita_GDP_growth,secondary_educ_gross_enrollment,shape,x,y,year,herfindahl index,Pop_MA,Pop_gr_MA,Trade_MA,life_exp_MA,gdp_MA,gdp_gr_MA,corup_MA,FDI_MA,clus_MA,herf_MA
0.0006219814762126748,109985768.64803234,0.0,1.98,,0.12,0.0,0.0,43131966.0,1.08,0.62,Americas,0.0,Latin America and the Caribbean,19.67,109.98576864803233,1.0,10568.16,33.65,14.41,5.78,6.82,54365876.35490001,4,AR,ARG,76.07,9.265600986132972,Argentina,1.34,1.63,106.95,0.5000,0.3233,0.2866,2015,1346.5608004463393,41731129.8,1.051999999999999,27.842000000000006,75.59799999999998,9.27036186170283,1.925999999999999,40.426,2.0540000000000007,0.0007869973002314999,1472.0099365812662
0.000617413763936289,107203898.36645165,0.0,0.58,42.0,0.09,0.0,0.0,43590368.0,1.06,0.56,Americas,0.0,Latin America and the Caribbean,20.4,107.20389836645165,1.0,10239.48,47.12,13.67,5.55,5.59,51538837.16629999,4,AR,ARG,76.22,9.234006116054088,Argentina,1.13,-3.11,108.46,0.5000,0.3233,0.2866,2016,1380.854583225509,42199832.4,1.117999999999999,25.876000000000012,75.75599999999997,9.273840024317723,0.39199999999999874,38.49000000000001,1.9140000000000008,0.0007533563828552501,1412.5719184721615
0.0005904123635791384,118867531.92447945,0.0,1.79,41.2,0.11,0.0,0.0,44044811.0,1.04,0.54,Americas,0.0,Latin America and the Caribbean,19.54,118.86753192447945,1.0,10404.26,47.6,15.98,5.46,6.61,61659315.648770005,4,AR,ARG,76.37,9.2499706166446,Argentina,1.32,1.61,108.73,0.5000,0.3233,0.2866,2017,1469.1472186278809,42665608.0,1.099999999999999,23.98200000000001,75.91199999999998,9.26164392334437,-1.1880000000000013,39.09800000000001,1.6220000000000006,0.0007038606778817791,1361.4664792670198
5.2538732290732655e-05,916377.9590000003,0.0,5.45,,0.36,1.0,0.0,3069591.0,-0.63,0.19,Asia,0.0,Western Asia,61.52,0.9163779590000003,1.0,1404.32,27.41,9.95,2.77,0.95,695676.5370000002,5,AM,ARM,71.41,7.247308478843808,Armenia,0.36,6.57,92.15,0.5000,0.6251,0.7226,2000,934.7823703425456,3143273.4,-1.2220000000000009,63.992000000000004,69.92399999999999,7.073650398302985,6.638,,,,
5.704187849512787e-05,877570.5090000001,0.0,3.3,35.4,2.02,1.0,0.0,3050687.0,-0.62,0.28,Asia,0.0,Western Asia,57.45,0.8775705090000001,1.0,1548.06,,7.57,2.47,1.34,673577.6410000001,5,AM,ARM,71.8,7.344757813088457,Armenia,0.3,10.24,88.28,0.5000,0.6251,0.7226,2001,1106.826049632876,3113722.0,-0.940000000000001,63.424,70.41799999999999,7.1330372824082815,6.132,,,,
6.808798390808515e-05,1142568.2489999998,0.0,4.66,34.8,0.76,1.0,0.0,3033978.0,-0.55,0.25,Asia,0.0,Western Asia,62.79,1.1425682489999998,1.0,1761.84,27.78,6.78,2.14,1.17,803389.3869999999,5,AM,ARM,72.11,7.474113996470636,Armenia,0.46,13.81,,0.5000,0.6251,0.7226,2002,983.9183335421187,3090215.2,-0.7560000000000009,60.562,70.898,7.1974366193277275,6.678,,,,
7.929397730746492e-05,1544057.153,0.0,4.38,33.0,0.3,1.0,0.0,3017932.0,-0.53,0.32,Asia,0.0,Western Asia,70.04,1.544057153,1.0,2019.9,34.85,5.68,2.15,1.21,1001965.2630000002,5,AM,ARM,72.35,7.610803284219345,Armenia,0.52,14.65,,0.5000,0.6251,0.7226,2003,931.39069433924,3070393.0,-0.6420000000000009,59.396,71.33800000000001,7.27894213523629,8.544,,,,
7.491305797894858e-05,1582303.3500000003,0.0,6.91,37.5,0.46,1.0,0.0,3000720.0,-0.57,0.26,Asia,0.0,Western Asia,57.99,1.5823033500000003,1.0,2244.14,30.24,6.99,2.49,1.29,1085407.8450000002,5,AM,ARM,72.51,7.7160776532883,Armenia,0.97,11.1,89.35,0.5000,0.6251,0.7226,2004,764.2314325447256,3052242.0,-0.5920000000000009,61.544000000000004,71.72200000000001,7.37213139992719,9.846,,,,
8.048305646550716e-05,2114750.2279999997,0.0,5.96,36.0,0.29,1.0,0.0,2981269.0,-0.65,0.26,Asia,0.0,Western Asia,56.65,2.1147502279999997,1.0,2571.98,29.27,8.05,2.71,1.48,1371555.1889999998,5,AM,ARM,72.63,7.8524313092775095,Armenia,0.9,14.61,92.05,0.5000,0.6251,0.7226,2005,801.6500225068901,3034581.6,-0.5800000000000008,61.958000000000006,72.03600000000002,7.4786122451821155,11.274,,4.9399999999999995,6.637512599607235e-05,944.2297760803012
7.620283734053077e-05,2486876.2470000004,0.0,7.31,29.7,0.3,1.0,0.0,2958307.0,-0.77,0.24,Asia,0.0,Western Asia,49.76,2.4868762470000005,1.0,2934.02,29.76,8.84,2.72,1.59,1685291.2330000002,5,AM,ARM,72.72,7.984128775312278,Armenia,1.79,14.08,94.94,0.5000,0.6251,0.7226,2006,710.2434674954746,3016917.2,-0.5840000000000009,60.984,72.28000000000002,7.599636811268857,12.882,,5.042,7.196399083102725e-05,917.6033065131702
9.341543750849509e-05,3613187.899999999,0.0,7.25,31.2,1.22,1.0,0.0,2932618.0,-0.87,0.21,Asia,0.0,Western Asia,48.01,3.613187899999999,1.0,3366.66,25.73,13.58,3.02,1.61,2769138.870999999,5,AM,ARM,72.82,8.12167643396126,Armenia,1.3,14.75,96.43,0.5000,0.6251,0.7226,2007,685.3091304277394,2998441.2,-0.6140000000000009,59.446000000000005,72.46400000000003,7.727511003713621,13.65,30.380000000000006,5.844,7.579618260010785e-05,838.28679008569
9.957072530261048e-05,4510392.178707058,0.0,8.09,29.2,0.9,1.0,0.0,2907618.0,-0.86,0.22,Asia,0.0,Western Asia,47.02,4.5103921787070576,1.0,3629.91,27.67,19.39,3.17,1.49,3671577.3600000017,5,AM,ARM,72.95,8.196963133563106,Armenia,1.29,7.82,94.97,0.5000,0.6251,0.7226,2008,873.3096582515677,2978169.2,-0.6780000000000008,56.489999999999995,72.60600000000002,7.857023491211747,13.838,29.970000000000006,6.362,8.086167332018983e-05,778.5649494628142
8.9034988226385e-05,3439059.939610874,0.0,8.79,28.0,1.05,1.0,0.0,2888092.0,-0.67,0.29,Asia,0.0,Western Asia,46.61,3.439059939610874,1.0,3137.35,29.67,24.85,3.84,1.81,2879854.9279999994,5,AM,ARM,73.12,8.051133773532223,Armenia,1.66,-13.57,100.13,0.5000,0.6251,0.7226,2009,1053.297309675426,2956106.4,-0.7440000000000009,51.88599999999999,72.72600000000003,7.9742554610805,12.471999999999998,28.53400000000001,7.103999999999999,8.491702291921896e-05,766.9487422452798
8.289275341135997e-05,3947881.619895879,0.0,5.72,30.0,0.75,1.0,0.0,2877319.0,-0.37,0.24,Asia,0.0,Western Asia,51.77,3.9478816198958793,1.0,3218.37,26.67,28.45,3.25,1.69,3223427.8229999994,5,AM,ARM,73.33,8.076630299190194,Armenia,2.99,2.58,104.71,0.5000,0.6251,0.7226,2010,1013.0557178205644,2933580.8,-0.7640000000000009,49.60999999999999,72.84800000000003,8.041266685129283,7.5379999999999985,28.420000000000005,7.479999999999999,8.774140896870624e-05,824.76191767142
7.707031725107547e-05,4437167.979067417,0.0,6.44,29.4,0.73,1.0,0.0,2876538.0,-0.03,0.27,Asia,0.0,Western Asia,54.02,4.437167979067417,1.0,3370.55,28.91,35.37,3.14,1.67,3507446.4050000007,5,AM,ARM,73.57,8.122831214777737,Armenia,4.1,4.73,93.13,0.5000,0.6251,0.7226,2011,971.8717180953684,2912790.8,-0.7080000000000009,48.633999999999986,72.98800000000003,8.08610648311182,5.131999999999998,27.900000000000006,7.431999999999998,8.82233483578768e-05,867.0430567341548
7.89460109921172e-05,4583544.32791242,0.0,4.68,29.6,1.26,1.0,0.0,2884229.0,0.27,0.24,Asia,0.0,Western Asia,53.12,4.58354432791242,1.0,3603.6,33.65,40.06,2.77,1.58,3621941.0100000002,5,AM,ARM,73.82,8.189688624777284,Armenia,4.08,6.91,,0.5000,0.6251,0.7226,2012,1139.7594172358367,2896437.0,-0.5600000000000007,49.48599999999999,73.15800000000002,8.11384697100491,3.261999999999998,27.730000000000008,7.257999999999997,8.839684433998574e-05,919.3687068541334
8.467946688156784e-05,4954127.840013747,0.0,3.11,30.6,0.16,1.0,0.0,2897584.0,0.46,0.22,Asia,0.0,Western Asia,53.56,4.954127840013747,1.0,3705.36,36.02,42.38,2.65,1.38,3773341.4130000006,5,AM,ARM,74.06,8.21753569900178,Armenia,3.41,2.82,85.9,0.5000,0.6251,0.7226,2013,1138.4596058396244,2886759.2,-0.33200000000000074,50.507999999999996,73.35800000000002,8.127449409168115,1.6939999999999977,29.31400000000001,6.743999999999997,8.550295903671016e-05,1010.2587642157529
7.41314015745061e-05,4982646.878658127,0.0,3.5,31.5,0.26,1.0,0.0,2912403.0,0.51,0.24,Asia,0.0,Western Asia,50.99,4.982646878658127,1.0,3819.22,36.06,48.92,2.25,1.51,3707607.758,5,AM,ARM,74.27,8.24780149226964,Armenia,3.39,3.07,85.88,0.5000,0.6251,0.7226,2014,1136.9233698407124,2884752.4,-0.06800000000000075,51.815999999999995,73.58000000000001,8.13156392225585,0.6939999999999976,30.984000000000016,5.747999999999997,8.252470735250163e-05,1063.288753733364
6.323673252530699e-05,4043676.821016852,0.0,1.74,32.4,0.15,1.0,0.0,2925553.0,0.45,0.25,Asia,0.0,Western Asia,44.76,4.043676821016851,1.0,3923.72,35.1,45.63,2.81,1.61,2922853.4259999995,5,AM,ARM,74.47,8.274795462379881,Armenia,4.01,2.74,86.01,0.5000,0.6251,0.7226,2015,1421.2064813978775,2889614.6,0.16799999999999926,52.69199999999999,73.81000000000002,8.170897466003334,4.021999999999998,32.262000000000015,4.689999999999996,7.954399002212584e-05,1080.0139657664215
6.19623100782623e-05,4411037.468179412,0.0,3.16,32.5,0.18,1.0,0.0,2936146.0,0.36,0.23,Asia,0.0,Western Asia,48.03,4.411037468179412,1.0,3917.38,32.69,48.88,2.76,1.64,2891281.090000001,5,AM,ARM,74.64,8.273178341980541,Armenia,4.41,-0.16,,0.5000,0.6251,0.7226,2016,1471.6877009458212,2899261.4,0.33199999999999924,51.29,74.03800000000003,8.210530498641273,4.053999999999998,33.948000000000015,3.893999999999996,7.561278584491524e-05,1161.644118481884
6.777372615978462e-05,5207376.970983071,0.0,2.18,33.6,0.19,1.0,0.0,2944809.0,0.29,0.23,Asia,0.0,Western Asia,55.81,5.207376970983071,1.0,4198.79,32.69,51.54,2.71,1.37,3521626.037840001,5,AM,ARM,74.8,8.342551667525958,Armenia,5.82,7.18,,0.5000,0.6251,0.7226,2017,1404.6835199761395,2911183.0,0.40999999999999914,50.092,74.25200000000002,8.240599924081831,3.075999999999998,34.704000000000015,3.237999999999996,7.259118441035261e-05,1261.6073150519746
0.0009773116079357714,121525823.36300004,1.0,3.59,,2.85,0.0,0.0,19153000.0,1.19,1.58,Oceania,0.0,Australia and New Zealand,32.61,121.52582336300003,1.0,44334.39,93.91,87.74,4.89,5.21,63603770.64600002,7,AU,AUS,79.23,10.699515952838208,Australia,3.26,2.7,,0.5000,0.8716,0.3596,2000,941.8264683476733,18507400.0,1.163999999999999,30.92799999999999,78.39000000000003,10.60574459765005,3.057999999999997,,,,
0.0010015985484629602,115445880.18400003,1.0,2.83,33.5,2.69,0.0,0.0,19413000.0,1.35,,Oceania,0.0,Australia and New Zealand,33.64,115.44588018400003,1.0,44585.2,,88.65,,5.21,57442842.63499999,7,AU,AUS,79.63,10.705157244372533,Australia,3.5,0.57,,0.5000,0.8716,0.3596,2001,874.1129269267667,18723600.0,1.1599999999999988,31.219999999999988,78.67000000000004,10.63607944193317,3.079999999999997,,,,
0.001109805196492769,124315191.001,1.0,3.71,,2.24,0.0,0.0,19651400.0,1.22,1.75,Oceania,0.0,Australia and New Zealand,34.9,124.315191001,1.0,45806.69,92.42,91.48,,5.42,65514841.45100002,7,AU,AUS,79.94,10.732185429304108,Australia,3.15,2.74,,0.5000,0.8716,0.3596,2002,876.4295854570465,18944000.0,1.1679999999999988,31.66599999999999,78.98000000000005,10.662559610529872,2.689999999999997,,,,
0.0011668994767599038,143187957.91799998,1.0,1.93,33.5,2.24,0.0,0.0,19895400.0,1.23,,Oceania,0.0,Australia and New Zealand,34.18,143.187957918,1.0,46595.9,93.94,99.4,,5.38,79339317.60700002,7,AU,AUS,80.24,10.749267833410403,Australia,2.96,1.72,,0.5000,0.8716,0.3596,2003,830.4141562510629,19170880.0,1.1879999999999988,32.717999999999996,79.27200000000003,10.688903170758715,2.6759999999999966,,,,
0.0012507867821691333,180048101.97900003,1.0,7.01,33.1,1.98,0.0,0.0,20127400.0,1.16,1.85,Oceania,0.0,Australia and New Zealand,31.99,180.04810197900002,1.0,47926.75,96.59,102.98,,5.54,98030226.86200002,7,AU,AUS,80.49,10.777429082635802,Australia,3.89,2.86,,0.5000,0.8716,0.3596,2004,812.2805439457272,19407760.0,1.2259999999999989,33.51199999999999,79.59400000000004,10.711797587369883,2.3219999999999965,,,,
0.0012447573870763373,210545764.34000003,1.0,-3.62,,1.68,0.0,0.0,20394800.0,1.32,,Oceania,0.0,Australia and New Zealand,33.37,210.54576434000003,1.0,48813.89,95.61,108.79,4.91,5.47,111620456.716,7,AU,AUS,80.84,10.795770182489019,Australia,5.41,1.85,,0.5000,0.8716,0.3596,2005,802.4271251583974,19648040.0,1.229999999999999,33.464,79.90600000000003,10.732711108512218,2.1179999999999963,,3.8139999999999956,0.0011012803223641081,867.0127361856554
0.0013225943214553065,237912023.02999997,1.0,4.1,,1.45,0.0,0.0,20697900.0,1.48,2.19,Oceania,0.0,Australia and New Zealand,35.21,237.91202302999997,1.0,49443.23,95.12,113.96,4.75,5.46,122657527.12500001,7,AU,AUS,81.04,10.80858042171276,Australia,6.7,1.29,,0.5000,0.8716,0.3596,2006,820.9024694248744,19896400.0,1.2559999999999991,33.616,80.22800000000004,10.751961954442379,1.9479999999999962,,2.3719999999999954,0.0011547694781922212,839.1328675478002
0.001411105010851787,276507369.97499996,1.0,5.21,,1.38,0.0,0.0,20827600.0,0.62,,Oceania,0.0,Australia and New Zealand,35.95,276.50736997499996,1.0,51024.24,95.63,120.78,4.66,5.59,143519820.19199997,7,AU,AUS,81.29,10.840056092907638,Australia,8.42,3.2,,0.5000,0.8716,0.3596,2007,827.0644780304152,20153380.0,1.2819999999999994,33.92999999999999,80.51000000000005,10.772646589910426,2.091999999999996,94.73600000000002,2.6259999999999954,0.0012189686327906905,828.4907760474218
0.0016506946078329735,348489280.754889,1.0,4.28,35.4,1.11,0.0,0.0,21249200.0,2.0,2.4,Oceania,0.0,Australia and New Zealand,36.77,348.489280754889,1.0,51841.27,96.12,121.95,4.64,5.7,172005475.28600004,7,AU,AUS,81.4,10.855941829182864,Australia,10.55,1.6,,0.5000,0.8716,0.3596,2008,822.3550004402757,20388620.0,1.1619999999999995,34.13999999999999,80.78000000000006,10.794220722631133,2.1839999999999957,95.37800000000001,2.9259999999999957,0.001279228595662494,818.6177545620956
0.0014558979083921398,286780954.12232757,1.0,3.09,,1.07,0.0,0.0,21691700.0,2.06,,Oceania,0.0,Australia and New Zealand,34.47,286.78095412232756,1.0,51767.38,96.17,122.63,5.09,5.93,137584362.61,7,AU,AUS,81.54,10.854515500154797,Australia,6.77,-0.14,,0.5000,0.8716,0.3596,2009,911.3503459709782,20659380.0,1.3159999999999994,34.657999999999994,81.01200000000006,10.815555521785626,2.1599999999999957,95.814,3.395999999999996,0.001375987621877108,817.0059233999382
0.0014327085549267948,359958843.3817769,1.0,3.07,34.7,0.96,0.0,0.0,22031750.0,1.56,2.38,Oceania,0.0,Australia and New Zealand,36.15,359.95884338177694,1.0,52022.13,95.24,125.5,5.55,5.79,167037833.68099993,7,AU,AUS,81.7,10.859424483954466,Australia,9.86,0.49,,0.5000,0.8716,0.3596,2010,958.0705354248146,20972240.0,1.4959999999999993,35.15399999999999,81.22200000000007,10.830972805289425,1.5599999999999956,95.72999999999999,2.6119999999999957,0.0014170098471217093,836.8198838049884
0.0015825577663503474,437571324.8019413,1.0,4.69,,0.85,0.0,0.0,22340024.0,1.39,2.24,Oceania,0.0,Australia and New Zealand,36.91,437.5713248019413,1.0,52567.78,96.21,122.33,5.07,5.91,192663172.80100003,7,AU,AUS,81.9,10.8698586635134,Australia,10.8,1.05,,0.5000,0.8716,0.3596,2011,951.11744996729,21299630.0,1.5439999999999994,35.709999999999994,81.39400000000005,10.843703665582515,1.2879999999999956,95.65599999999999,3.9499999999999957,0.0014546000806918008,867.9485658582719
0.001548574196941965,446337590.08364856,1.0,3.72,,0.88,0.0,0.0,22733465.0,1.75,,Oceania,0.0,Australia and New Zealand,33.48,446.33759008364854,1.0,53682.05,95.73,121.28,4.87,5.86,206949278.45200005,7,AU,AUS,82.05,10.890833960186118,Australia,7.59,2.12,,0.5000,0.8716,0.3596,2012,943.259440364718,21628054.8,1.5259999999999994,36.04999999999999,81.56600000000005,10.855959313942643,1.2399999999999956,95.874,4.067999999999996,0.001506592769670809,893.9915619667548
0.001452391448524223,435470344.4018258,1.0,3.43,,0.92,0.0,0.0,23128129.0,1.72,2.18,Oceania,0.0,Australia and New Zealand,31.41,435.4703444018258,1.0,54129.94,93.84,124.78,5.23,5.92,192112324.756,7,AU,AUS,82.15,10.899142731347771,Australia,7.7,0.83,,0.5000,0.8716,0.3596,2013,964.6744443974322,22009227.8,1.7519999999999996,35.55599999999998,81.71800000000005,10.866114887398338,1.0239999999999958,95.894,3.769999999999996,0.0015340866068888446,917.2305544336153
0.0013294826978654038,429164557.43077683,1.0,4.31,34.4,1.08,0.0,0.0,23475686.0,1.49,,Oceania,0.0,Australia and New Zealand,32.53,429.1645574307768,1.0,54679.42,95.19,128.51,5.16,6.09,191271043.02899995,7,AU,AUS,82.3,10.909242683612646,Australia,7.34,1.02,,0.5000,0.8716,0.3596,2014,982.557208282696,22385013.6,1.6959999999999997,34.48399999999998,81.86800000000005,10.87475506783132,0.8699999999999957,95.43800000000002,3.5999999999999956,0.0014944259750270942,945.6944432250466
0.0011243869083652188,363047453.2260789,1.0,3.47,,1.4,0.0,0.0,23815995.0,1.44,1.92,Oceania,0.0,Australia and New Zealand,29.31,363.0474532260789,1.0,55079.89,94.23,136.32,5.31,6.35,170862580.45600006,7,AU,AUS,82.4,10.916539955745463,Australia,5.24,0.73,157.17,0.5000,0.8716,0.3596,2015,1116.5232106276248,22741810.8,1.5819999999999996,34.09599999999998,82.02000000000005,10.88570050452289,1.1019999999999954,95.24200000000002,3.8439999999999954,0.001469142932921747,959.9358156873901
0.0011284145290152996,347925532.4403802,1.0,3.56,,1.31,0.0,0.0,24190907.0,1.56,,Oceania,0.0,Australia and New Zealand,32.16,347.9255324403802,1.0,55728.68,93.27,142.42,5.27,6.31,163458544.38200003,7,AU,AUS,82.45,10.928250194655943,Australia,6.1,1.18,153.01,0.5000,0.8716,0.3596,2016,1107.517146402939,23098659.8,1.5579999999999994,32.72799999999998,82.16000000000005,10.89712359888109,1.1499999999999955,95.04,3.923999999999995,0.0014074786036094317,991.6263507279521
0.0012257267338700044,429441918.33232063,1.0,3.57,,1.11,0.0,0.0,24601860.0,1.68,,Oceania,0.0,Australia and New Zealand,34.58,429.44191833232065,1.0,56095.19,92.79,140.19,,6.34,190828656.58729333,7,AU,AUS,82.5,10.93480534808448,Australia,7.21,0.66,150.31,0.5000,0.8716,0.3596,2017,1096.0816291169258,23468836.4,1.5919999999999996,31.77799999999998,82.27000000000005,10.908801905109598,1.1759999999999953,94.45200000000001,3.6979999999999946,0.0013166499561424222,1022.9062900150818
0.0009175023011608967,115410606.046,1.0,4.32,28.8,6.16,0.0,0.0,8011566.0,0.24,1.89,Europe,0.0,Western Europe,71.19,115.410606046,1.0,42001.21,92.89,,5.59,6.83,64743794.65600002,8,AT,AUT,78.13,10.645453706374328,Austria,0.15,3.13,98.7,0.5000,0.5404,0.764,2000,1988.4784319654307,7968889.8,0.13999999999999982,57.65999999999998,77.28200000000007,10.555594812112274,2.7059999999999955,,,,
0.00103216936376623,121799457.96200003,1.0,2.88,,6.03,0.0,0.0,8042293.0,0.38,1.99,Europe,0.0,Western Europe,73.67,121.79945796200003,1.0,42370.93,,89.71,5.58,6.83,66439717.16300003,8,AT,AUT,78.58,10.654217792872284,Austria,0.16,0.88,98.96,0.5000,0.5404,0.764,2001,1994.1260242606213,7981547.4,0.1579999999999998,61.61199999999998,77.57400000000005,10.583463989345377,2.8299999999999956,,,,
0.0011344044136140834,130118402.317,1.0,0.06,,6.2,0.0,0.0,8081957.0,0.49,2.07,Europe,0.0,Western Europe,73.57,130.118402317,1.0,42859.33,93.94,88.52,5.52,6.9,68754615.15799999,8,AT,AUT,78.68,10.665678636614201,Austria,0.16,1.15,99.02,0.5000,0.5404,0.764,2002,1964.7673644388558,7998202.6,0.2059999999999998,65.66399999999999,77.91600000000005,10.608711276410776,2.5639999999999956,,,,
0.0012680015865270812,158298073.01299998,1.0,2.37,29.5,5.61,0.0,0.0,8121423.0,0.49,2.17,Europe,0.0,Western Europe,75.16,158.298073013,1.0,43052.6,94.95,87.81,5.36,6.98,86623118.74599999,8,AT,AUT,78.63,10.670177902921843,Austria,0.15,0.45,99.48,0.5000,0.5404,0.764,2003,2008.4168962829647,8020985.8,0.28199999999999975,68.57999999999998,78.18800000000006,10.632333422601839,2.3979999999999957,,,,
0.0013205535265242714,192326576.20200002,1.0,1.06,29.8,5.33,0.0,0.0,8171966.0,0.62,2.17,Europe,0.0,Western Europe,79.19,192.326576202,1.0,43956.58,97.07,87.77,5.3,7.0,105076790.08500001,8,AT,AUT,79.18,10.690957607492956,Austria,0.13,2.1,99.52,0.5000,0.5404,0.764,2004,2148.244913882447,8049912.6,0.35799999999999976,71.36999999999999,78.38000000000005,10.650037273330843,1.7939999999999956,,,,
0.0012663322241429212,207136375.848,1.0,25.67,28.7,5.49,0.0,0.0,8227829.0,0.68,2.37,Europe,0.0,Western Europe,79.91,207.136375848,1.0,44637.86,95.12,94.32,5.25,6.99,111860374.15,8,AT,AUT,79.33,10.706337656837979,Austria,0.15,1.55,100.35,0.5000,0.5404,0.764,2005,2163.204200736475,8085841.0,0.4439999999999998,74.556,78.64000000000006,10.665297129255132,1.5419999999999956,,2.1379999999999955,0.0011345262383185126,2020.806726166064
0.001360679704857076,235055864.43900007,1.0,3.13,29.6,5.0,0.0,0.0,8268641.0,0.49,2.36,Europe,0.0,Western Europe,81.54,235.05586443900006,1.0,45951.73,94.63,94.44,5.23,6.94,124046286.93500006,8,AT,AUT,79.88,10.735346776694255,Austria,0.2,2.94,100.33,0.5000,0.5404,0.764,2006,2230.0135845416467,8129093.6,0.5319999999999998,76.29999999999998,78.88000000000005,10.677473919347861,1.2259999999999958,,6.407999999999996,0.0012042922229149177,2055.7518799202726
0.0014345935988442614,273050071.53299993,1.0,17.72,30.6,4.67,0.0,0.0,8295487.0,0.32,2.42,Europe,0.0,Western Europe,84.04,273.05007153299994,1.0,47510.29,96.12,92.92,5.15,6.94,142317386.06099996,8,AT,AUT,80.18,10.768701598140447,Austria,0.23,3.39,99.71,0.5000,0.5404,0.764,2007,2177.076992162193,8174363.2,0.5539999999999999,77.874,79.14000000000006,10.693699716112254,1.6379999999999957,95.142,6.457999999999996,0.0012699942911330868,2102.9293919764777
0.001555588088521382,303563493.37411404,1.0,1.46,30.4,4.34,0.0,0.0,8321496.0,0.31,2.57,Europe,0.0,Western Europe,84.96,303.56349337411405,1.0,48053.48,93.69,95.81,5.26,7.18,160271592.484,8,AT,AUT,80.43,10.78006983633366,Austria,0.27,1.14,99.42,0.5000,0.5404,0.764,2008,2069.5913556730784,8217069.2,0.5199999999999999,79.96799999999999,79.44000000000005,10.714304308417505,2.085999999999996,95.57799999999999,9.989999999999995,0.0013300321281791224,2145.3913175211455
0.0013894617895256836,237387625.06416804,1.0,3.57,31.5,4.01,0.0,0.0,8343323.0,0.26,2.6,Europe,0.0,Western Europe,69.98,237.38762506416805,1.0,46123.49,92.82,97.74,5.73,7.45,126384787.525,8,AT,AUT,80.33,10.739077643679586,Austria,0.18,-4.02,99.65,0.5000,0.5404,0.764,2009,2064.237662870592,8257083.8,0.484,81.928,79.80000000000005,10.736282695099867,2.2239999999999958,95.326,9.807999999999996,0.0013875494285779822,2157.626209399168
0.0012738528099381318,264314108.50007188,1.0,-5.62,30.3,3.95,0.0,0.0,8363404.0,0.24,2.73,Europe,0.0,Western Europe,79.5,264.3141085000719,1.0,46858.04,91.9,98.53,5.7,7.4,137637882.72199997,8,AT,AUT,80.58,10.754877884469142,Austria,0.24,1.59,98.81,0.5000,0.5404,0.764,2010,1984.3391646888565,8291355.2,0.4119999999999999,80.086,80.03000000000006,10.745906702337193,0.9999999999999961,94.47599999999998,10.309999999999995,0.0014013310811782646,2140.824759196797
0.0014254845876992019,316186204.1227431,1.0,5.33,30.8,3.79,0.0,0.0,8391643.0,0.34,2.67,Europe,0.0,Western Europe,85.56,316.1862041227431,1.0,48065.32,89.57,96.06,5.59,7.29,165832198.46099994,8,AT,AUT,80.98,10.780316198128851,Austria,0.28,2.58,98.06,0.5000,0.5404,0.764,2011,1882.2886280372836,8318470.2,0.32399999999999995,80.00399999999999,80.28000000000006,10.755614747863426,1.007999999999996,93.832,4.051999999999995,0.001402835198337307,2105.0517519872733
0.0013353467153115607,294609587.32424897,1.0,1.27,30.5,3.89,0.0,0.0,8429991.0,0.46,2.91,Europe,0.0,Western Europe,84.29,294.609587324249,1.0,48172.24,89.1,94.22,5.48,7.43,153293523.95431876,8,AT,AUT,80.94,10.782538200515265,Austria,0.26,0.22,97.84,0.5000,0.5404,0.764,2012,1847.9846933453048,8343070.6,0.29399999999999993,80.80799999999999,80.50000000000006,10.764608632150345,0.9359999999999961,92.82000000000001,4.4919999999999956,0.001415796174905732,2035.5067606864009
